sample_site_code	sample_year	sample_month	sample_day	sample_hour	sample_minute	sample_seconds	analysis_value
PAL	2004	07	23	09	33	00	365.920
PAL	2004	07	30	09	25	00	363.270
PAL	2004	07	30	09	25	00	363.160
PAL	2004	08	06	05	55	00	372.370
PAL	2004	08	06	05	55	00	372.390
PAL	2004	08	13	07	21	00	367.800
PAL	2004	08	13	07	21	00	367.660
PAL	2004	08	20	07	21	00	368.570
PAL	2004	08	20	07	21	00	368.560
PAL	2004	08	27	07	31	00	365.240
PAL	2004	08	27	07	31	00	365.200
PAL	2004	09	03	06	53	00	390.830
PAL	2004	09	24	10	50	00	377.670
PAL	2004	09	24	10	50	00	377.470
PAL	2004	10	01	07	32	00	372.050
PAL	2004	10	01	07	32	00	372.190
PAL	2004	10	08	09	50	00	375.470
PAL	2004	10	08	09	50	00	375.550
PAL	2004	10	15	09	00	00	374.330
PAL	2004	10	15	09	00	00	374.370
PAL	2004	10	22	08	50	00	384.200
PAL	2004	10	22	08	50	00	384.210
PAL	2004	10	29	08	55	00	376.920
PAL	2004	10	29	08	55	00	376.790
PAL	2004	11	05	09	44	00	385.880
PAL	2004	11	05	09	44	00	386.040
PAL	2004	11	12	09	45	00	385.240
PAL	2004	11	12	09	45	00	384.620
PAL	2004	11	19	10	14	00	383.480
PAL	2004	11	19	10	14	00	383.360
PAL	2004	11	26	11	34	00	380.810
PAL	2004	11	26	11	34	00	380.780
PAL	2004	12	03	11	13	00	386.220
PAL	2004	12	03	11	13	00	386.170
PAL	2004	12	10	11	04	00	386.530
PAL	2004	12	10	11	04	00	386.510
PAL	2004	12	17	09	13	00	386.990
PAL	2004	12	17	09	13	00	386.950
PAL	2004	12	23	12	00	00	382.540
PAL	2004	12	23	12	00	00	382.520
PAL	2004	12	31	12	17	00	382.030
PAL	2004	12	31	12	17	00	381.990
PAL	2005	01	07	08	41	00	387.260
PAL	2005	01	07	08	41	00	387.320
PAL	2005	01	14	10	54	00	384.640
PAL	2005	01	14	10	54	00	384.600
PAL	2005	01	21	10	50	00	391.450
PAL	2005	01	21	10	50	00	391.480
PAL	2005	01	29	10	02	00	390.750
PAL	2005	01	29	10	02	00	390.830
PAL	2005	02	05	13	20	00	383.370
PAL	2005	02	05	13	20	00	383.390
PAL	2005	02	11	10	08	00	422.570
PAL	2005	02	11	10	08	00	422.270
PAL	2005	02	18	13	15	00	392.370
PAL	2005	02	18	13	15	00	392.470
PAL	2005	02	28	08	17	00	383.960
PAL	2005	02	28	08	17	00	383.750
PAL	2005	03	04	09	30	00	386.770
PAL	2005	03	04	09	30	00	386.820
PAL	2005	03	11	11	00	00	384.950
PAL	2005	03	11	11	00	00	384.850
PAL	2005	03	18	12	37	00	384.300
PAL	2005	03	18	12	37	00	384.260
PAL	2005	03	24	11	09	00	388.900
PAL	2005	03	24	11	09	00	388.860
PAL	2005	04	01	10	35	00	384.790
PAL	2005	04	01	10	35	00	384.730
PAL	2005	04	08	08	14	00	386.740
PAL	2005	04	08	08	14	00	386.760
PAL	2005	04	18	06	40	00	386.210
PAL	2005	04	18	06	40	00	386.160
PAL	2005	04	22	07	10	00	386.460
PAL	2005	04	22	07	10	00	386.410
PAL	2005	04	29	07	52	00	385.710
PAL	2005	04	29	07	52	00	385.710
PAL	2005	05	06	09	20	00	387.300
PAL	2005	05	06	09	20	00	387.210
PAL	2005	05	13	04	50	00	385.500
PAL	2005	05	13	04	50	00	385.490
PAL	2005	05	23	05	31	00	382.530
PAL	2005	05	23	05	31	00	382.460
PAL	2005	06	03	09	49	00	382.550
PAL	2005	06	03	09	49	00	382.600
PAL	2005	06	17	07	04	00	374.690
PAL	2005	06	17	07	04	00	374.730
PAL	2005	07	01	04	59	00	372.760
PAL	2005	07	01	04	59	00	372.570
PAL	2005	07	08	05	30	00	371.570
PAL	2005	07	08	05	30	00	371.660
PAL	2005	07	15	10	25	00	370.060
PAL	2005	07	15	10	25	00	369.670
PAL	2005	07	22	07	12	00	375.380
PAL	2005	07	22	07	12	00	375.570
PAL	2005	07	29	07	40	00	370.540
PAL	2005	07	29	07	40	00	370.560
PAL	2005	08	05	10	38	00	372.870
PAL	2005	08	12	06	59	00	379.680
PAL	2005	08	12	06	59	00	379.750
PAL	2005	08	20	09	10	00	376.870
PAL	2005	08	20	09	10	00	376.560
PAL	2005	08	27	07	09	00	370.120
PAL	2005	08	27	07	09	00	370.170
PAL	2005	09	02	07	12	00	374.470
PAL	2005	09	02	07	12	00	374.890
PAL	2005	09	09	10	23	00	371.750
PAL	2005	09	09	10	23	00	371.840
PAL	2005	09	30	08	42	00	378.790
PAL	2005	09	30	08	42	00	378.640
PAL	2005	10	07	10	39	00	379.670
PAL	2005	10	07	10	39	00	379.620
PAL	2005	10	15	07	35	00	375.920
PAL	2005	10	15	07	35	00	375.780
PAL	2005	10	24	11	00	00	378.530
PAL	2005	10	24	11	00	00	378.590
PAL	2005	10	27	07	50	00	379.150
PAL	2005	10	27	07	50	00	379.060
PAL	2005	11	04	09	48	00	391.660
PAL	2005	11	04	09	48	00	391.670
PAL	2005	11	12	10	20	00	382.770
PAL	2005	11	12	10	20	00	382.780
PAL	2005	11	19	09	23	00	388.850
PAL	2005	11	19	09	23	00	388.870
PAL	2005	11	28	11	17	00	391.810
PAL	2005	11	28	11	17	00	391.770
PAL	2005	12	02	00	00	00	385.330
PAL	2005	12	02	00	00	00	385.290
PAL	2005	12	09	08	33	00	386.520
PAL	2005	12	09	08	33	00	386.530
PAL	2005	12	16	11	02	00	391.270
PAL	2005	12	16	11	02	00	391.260
PAL	2005	12	23	08	45	00	391.590
PAL	2005	12	23	08	45	00	391.620
PAL	2005	12	30	11	15	00	389.100
PAL	2005	12	30	11	15	00	388.920
PAL	2006	01	20	08	20	00	386.070
PAL	2006	01	20	08	20	00	386.080
PAL	2006	01	27	11	13	00	385.100
PAL	2006	01	27	11	13	00	385.090
PAL	2006	02	03	07	26	00	395.490
PAL	2006	02	03	07	26	00	395.480
PAL	2006	02	10	07	54	00	385.830
PAL	2006	02	10	07	54	00	385.850
PAL	2006	02	17	07	20	00	390.610
PAL	2006	02	17	07	20	00	390.550
PAL	2006	02	24	09	20	00	386.060
PAL	2006	02	24	09	20	00	386.120
PAL	2006	03	24	11	01	00	389.280
PAL	2006	03	24	11	01	00	389.040
PAL	2006	03	31	07	51	00	392.080
PAL	2006	03	31	07	51	00	392.020
PAL	2006	04	07	10	00	00	391.770
PAL	2006	04	07	10	00	00	391.750
PAL	2006	04	13	07	55	00	392.330
PAL	2006	04	13	07	55	00	392.430
PAL	2006	04	21	06	00	00	389.030
PAL	2006	04	21	06	00	00	389.100
PAL	2006	05	05	10	42	00	385.890
PAL	2006	05	05	10	42	00	385.920
PAL	2006	05	12	11	37	00	385.090
PAL	2006	05	12	11	37	00	385.080
PAL	2006	05	19	06	10	00	385.820
PAL	2006	05	19	06	10	00	385.860
PAL	2006	07	07	06	22	00	376.340
PAL	2006	07	07	06	22	00	376.280
PAL	2006	07	14	09	02	00	375.980
PAL	2006	07	14	09	02	00	376.100
PAL	2006	07	21	08	06	00	375.270
PAL	2006	07	21	08	06	00	375.660
PAL	2006	07	28	06	51	00	372.050
PAL	2006	07	28	06	51	00	372.130
PAL	2006	08	04	07	24	00	370.320
PAL	2006	08	04	07	24	00	370.330
PAL	2006	08	11	14	35	00	370.790
PAL	2006	08	11	14	35	00	370.800
PAL	2006	08	18	11	07	00	378.330
PAL	2006	08	18	11	07	00	378.260
PAL	2006	08	25	04	10	00	374.430
PAL	2006	08	25	04	10	00	374.460
PAL	2006	09	01	07	37	00	373.480
PAL	2006	09	01	07	37	00	373.450
PAL	2006	09	08	09	30	00	380.050
PAL	2006	09	08	09	30	00	379.940
PAL	2006	09	15	05	40	00	374.660
PAL	2006	09	15	05	40	00	374.660
PAL	2006	09	21	09	55	00	375.590
PAL	2006	09	21	09	55	00	375.460
PAL	2006	09	29	05	45	00	379.560
PAL	2006	09	29	05	45	00	379.420
PAL	2006	10	06	10	45	00	380.560
PAL	2006	10	06	10	45	00	380.630
PAL	2006	10	13	06	49	00	381.850
PAL	2006	10	13	06	49	00	381.650
PAL	2006	10	20	11	40	00	382.900
PAL	2006	10	20	11	40	00	382.960
PAL	2006	10	27	05	37	00	387.170
PAL	2006	10	27	05	37	00	387.160
PAL	2006	11	03	10	10	00	382.680
PAL	2006	11	03	10	10	00	382.510
PAL	2006	11	10	10	41	00	383.480
PAL	2006	11	10	10	41	00	383.670
PAL	2006	11	18	11	17	00	394.660
PAL	2006	11	18	11	17	00	394.720
PAL	2006	11	24	08	10	00	389.830
PAL	2006	11	24	08	10	00	389.840
PAL	2006	12	01	09	55	00	387.830
PAL	2006	12	01	09	55	00	387.850
PAL	2006	12	08	09	00	00	394.390
PAL	2006	12	08	09	00	00	394.460
PAL	2006	12	15	13	52	00	386.940
PAL	2006	12	15	13	52	00	386.940
PAL	2006	12	22	07	33	00	387.500
PAL	2006	12	22	07	33	00	387.490
PAL	2006	12	29	07	21	00	387.520
PAL	2006	12	29	07	21	00	387.700
PAL	2007	01	05	07	55	00	394.530
PAL	2007	01	05	07	55	00	394.610
PAL	2007	01	12	08	20	00	387.580
PAL	2007	01	12	08	20	00	387.620
PAL	2007	01	19	10	43	00	389.450
PAL	2007	01	19	10	43	00	389.470
PAL	2007	01	26	09	15	00	387.820
PAL	2007	01	26	09	15	00	387.770
PAL	2007	02	02	10	40	00	395.180
PAL	2007	02	02	10	40	00	395.170
PAL	2007	02	09	09	07	00	392.760
PAL	2007	02	09	09	07	00	392.750
PAL	2007	02	16	11	11	00	394.270
PAL	2007	02	16	11	11	00	394.250
PAL	2007	02	23	11	22	00	389.770
PAL	2007	02	23	11	22	00	389.790
PAL	2007	03	02	08	48	00	397.010
PAL	2007	03	02	08	48	00	396.980
PAL	2007	03	09	08	00	00	394.550
PAL	2007	03	09	08	00	00	394.420
PAL	2007	03	16	07	36	00	388.620
PAL	2007	03	16	07	36	00	388.740
PAL	2007	03	23	07	12	00	390.090
PAL	2007	03	23	07	12	00	389.570
PAL	2007	03	30	10	10	00	388.750
PAL	2007	03	30	10	10	00	388.790
PAL	2007	04	05	11	30	00	389.490
PAL	2007	04	05	11	30	00	389.440
PAL	2007	04	13	10	36	00	390.920
PAL	2007	04	13	10	36	00	390.930
PAL	2007	04	20	06	52	00	389.410
PAL	2007	04	20	06	52	00	389.260
PAL	2007	04	27	08	41	00	388.930
PAL	2007	04	27	08	41	00	388.950
PAL	2007	05	04	06	29	00	389.760
PAL	2007	05	04	06	29	00	389.980
PAL	2007	05	11	10	34	00	389.430
PAL	2007	05	11	10	34	00	389.400
PAL	2007	05	18	10	11	00	387.340
PAL	2007	05	18	10	11	00	387.270
PAL	2007	05	25	07	19	00	387.910
PAL	2007	05	25	07	19	00	387.960
PAL	2007	06	01	10	55	00	386.410
PAL	2007	06	01	10	55	00	386.390
PAL	2007	06	08	06	22	00	384.480
PAL	2007	06	08	06	22	00	384.650
PAL	2007	06	15	10	27	00	381.680
PAL	2007	06	21	09	30	00	383.540
PAL	2007	06	29	06	25	00	382.630
PAL	2007	06	29	06	25	00	382.750
PAL	2007	07	09	11	17	00	377.260
PAL	2007	07	09	11	17	00	377.310
PAL	2007	07	20	10	07	00	375.640
PAL	2007	07	20	10	07	00	375.690
PAL	2007	07	27	09	04	00	374.640
PAL	2007	07	27	09	04	00	374.560
PAL	2007	08	03	07	29	00	375.480
PAL	2007	08	03	07	29	00	375.690
PAL	2007	08	10	08	04	00	373.060
PAL	2007	08	10	08	04	00	372.930
PAL	2007	08	20	10	34	00	373.720
PAL	2007	08	20	10	34	00	373.860
PAL	2007	08	24	07	12	00	375.060
PAL	2007	08	24	07	12	00	375.130
PAL	2007	08	31	09	50	00	371.290
PAL	2007	08	31	09	50	00	371.500
PAL	2007	09	07	07	50	00	372.380
PAL	2007	09	07	07	50	00	372.430
PAL	2007	09	14	07	01	00	376.790
PAL	2007	09	14	07	01	00	376.750
PAL	2007	09	21	07	10	00	380.410
PAL	2007	09	21	07	10	00	380.420
PAL	2007	09	28	07	14	00	383.260
PAL	2007	09	28	07	14	00	383.300
PAL	2007	10	05	08	50	00	378.690
PAL	2007	10	05	08	50	00	378.650
PAL	2007	10	12	09	10	00	379.600
PAL	2007	10	12	09	10	00	379.560
PAL	2007	10	18	08	00	00	384.480
PAL	2007	10	18	08	00	00	384.510
PAL	2007	10	26	10	39	00	388.120
PAL	2007	10	26	10	39	00	388.110
PAL	2007	11	02	12	00	00	384.880
PAL	2007	11	02	12	00	00	384.980
PAL	2007	11	09	13	20	00	388.730
PAL	2007	11	09	13	20	00	388.700
PAL	2007	11	16	10	15	00	391.890
PAL	2007	11	16	10	15	00	391.890
PAL	2007	11	30	10	15	00	394.470
PAL	2007	11	30	10	15	00	394.470
PAL	2007	12	07	12	00	00	390.990
PAL	2007	12	07	12	00	00	391.150
PAL	2007	12	17	11	30	00	391.560
PAL	2007	12	17	11	30	00	391.550
PAL	2007	12	21	08	50	00	392.460
PAL	2007	12	21	08	50	00	392.450
PAL	2007	12	27	11	30	00	396.630
PAL	2007	12	27	11	30	00	396.900
PAL	2008	01	04	08	16	00	392.790
PAL	2008	01	04	08	16	00	392.760
PAL	2008	01	11	10	05	00	393.000
PAL	2008	01	11	10	05	00	392.960
PAL	2008	01	18	08	56	00	388.880
PAL	2008	01	18	08	56	00	388.790
PAL	2008	01	28	11	05	00	391.340
PAL	2008	01	28	11	05	00	391.280
PAL	2008	02	01	09	45	00	393.650
PAL	2008	02	01	09	45	00	393.560
PAL	2008	02	08	07	15	00	396.590
PAL	2008	02	08	07	15	00	396.570
PAL	2008	02	15	09	07	00	390.550
PAL	2008	02	15	09	07	00	390.660
PAL	2008	02	22	08	10	00	392.190
PAL	2008	02	22	08	10	00	392.110
PAL	2008	02	29	10	40	00	395.940
PAL	2008	02	29	10	40	00	396.010
PAL	2008	03	07	12	22	00	394.540
PAL	2008	03	07	12	22	00	394.680
PAL	2008	03	14	08	00	00	397.720
PAL	2008	03	14	08	00	00	397.770
PAL	2008	04	04	10	50	00	353.360
PAL	2008	04	04	10	50	00	394.370
PAL	2008	04	11	12	00	00	394.570
PAL	2008	04	11	12	00	00	394.410
PAL	2008	04	18	06	45	00	392.490
PAL	2008	04	18	06	45	00	392.480
PAL	2008	04	25	08	00	00	392.460
PAL	2008	04	25	08	00	00	392.360
PAL	2008	05	02	06	00	00	390.310
PAL	2008	05	02	06	00	00	390.120
PAL	2008	05	09	08	45	00	391.230
PAL	2008	05	09	08	45	00	390.550
PAL	2008	05	16	08	40	00	392.690
PAL	2008	05	16	08	40	00	392.680
PAL	2008	05	23	07	40	00	391.590
PAL	2008	05	23	07	40	00	391.590
PAL	2008	05	30	08	34	00	387.600
PAL	2008	05	30	08	34	00	387.660
PAL	2008	06	06	07	57	00	388.900
PAL	2008	06	06	07	57	00	389.050
PAL	2008	06	12	16	45	00	388.390
PAL	2008	06	12	16	45	00	388.390
PAL	2008	06	19	09	30	00	386.950
PAL	2008	06	19	09	30	00	386.950
PAL	2008	06	27	07	45	00	382.540
PAL	2008	06	27	07	45	00	382.400
PAL	2008	07	04	08	15	00	382.730
PAL	2008	07	04	08	15	00	382.690
PAL	2008	07	11	07	15	00	378.710
PAL	2008	07	11	07	15	00	378.700
PAL	2008	07	18	08	26	00	378.490
PAL	2008	07	18	08	26	00	378.420
PAL	2008	07	25	08	27	00	381.770
PAL	2008	07	25	08	27	00	381.730
PAL	2008	08	01	05	27	00	379.750
PAL	2008	08	01	05	27	00	379.680
PAL	2008	08	08	09	10	00	372.950
PAL	2008	08	08	09	10	00	372.900
PAL	2008	08	22	07	27	00	377.340
PAL	2008	08	22	07	27	00	377.400
PAL	2008	08	29	08	35	00	373.980
PAL	2008	08	29	08	35	00	373.990
PAL	2008	09	05	09	30	00	377.110
PAL	2008	09	05	09	30	00	376.900
PAL	2008	09	12	08	25	00	376.590
PAL	2008	09	12	08	25	00	376.490
PAL	2008	09	19	08	35	00	381.870
PAL	2008	09	19	08	35	00	381.840
PAL	2008	09	25	11	45	00	379.150
PAL	2008	09	25	11	45	00	379.240
PAL	2008	10	03	06	30	00	381.830
PAL	2008	10	03	06	30	00	381.610
PAL	2008	10	10	07	03	00	384.980
PAL	2008	10	10	07	03	00	384.770
PAL	2008	10	17	05	00	00	390.610
PAL	2008	10	17	05	00	00	390.480
PAL	2008	10	24	05	45	00	385.700
PAL	2008	10	24	05	45	00	385.940
PAL	2008	10	31	06	40	00	386.200
PAL	2008	10	31	06	40	00	386.220
PAL	2008	11	17	11	15	00	387.670
PAL	2008	11	17	11	15	00	387.630
PAL	2008	11	25	13	00	00	389.850
PAL	2008	11	25	13	00	00	389.850
PAL	2008	11	28	08	20	00	396.510
PAL	2008	11	28	08	20	00	396.480
PAL	2008	12	05	06	45	00	399.660
PAL	2008	12	05	06	45	00	399.560
PAL	2008	12	12	07	55	00	397.180
PAL	2008	12	12	07	55	00	397.230
PAL	2008	12	19	11	45	00	392.370
PAL	2008	12	19	11	45	00	392.510
PAL	2009	01	02	12	30	00	393.110
PAL	2009	01	02	12	30	00	392.960
PAL	2009	01	09	08	28	00	390.800
PAL	2009	01	09	08	28	00	390.720
PAL	2009	01	16	07	00	00	391.670
PAL	2009	01	16	07	00	00	391.750
PAL	2009	01	23	08	43	00	395.640
PAL	2009	01	23	08	43	00	395.680
PAL	2009	01	30	07	50	00	404.330
PAL	2009	01	30	07	50	00	404.290
PAL	2009	02	06	07	20	00	393.950
PAL	2009	02	06	07	20	00	393.800
PAL	2009	02	13	10	55	00	394.020
PAL	2009	02	13	10	55	00	394.430
PAL	2009	02	20	07	30	00	401.550
PAL	2009	02	20	07	30	00	401.600
PAL	2009	03	03	09	05	00	394.060
PAL	2009	03	03	09	05	00	386.290
PAL	2009	03	06	08	55	00	395.240
PAL	2009	03	06	08	55	00	395.130
PAL	2009	03	13	10	40	00	397.420
PAL	2009	03	13	10	40	00	397.420
PAL	2009	03	20	07	47	00	392.270
PAL	2009	03	20	07	47	00	392.280
PAL	2009	03	27	06	45	00	394.260
PAL	2009	03	27	06	45	00	394.280
PAL	2009	04	03	09	35	00	392.920
PAL	2009	04	03	09	35	00	392.820
PAL	2009	04	27	10	35	00	393.840
PAL	2009	04	27	10	35	00	393.850
PAL	2009	04	30	07	55	00	394.260
PAL	2009	04	30	07	55	00	394.260
PAL	2009	05	08	09	02	00	392.290
PAL	2009	05	08	09	02	00	392.240
PAL	2009	05	15	09	25	00	391.060
PAL	2009	05	15	09	25	00	391.350
PAL	2009	05	22	06	30	00	393.190
PAL	2009	05	22	06	30	00	393.300
PAL	2009	05	29	11	20	00	390.870
PAL	2009	05	29	11	20	00	390.760
PAL	2009	06	05	10	19	00	392.020
PAL	2009	06	05	10	19	00	391.980
PAL	2009	06	12	07	14	00	389.760
PAL	2009	06	12	07	14	00	389.730
PAL	2009	06	18	11	12	00	388.740
PAL	2009	06	18	11	12	00	388.690
PAL	2009	06	26	07	27	00	385.980
PAL	2009	06	26	07	27	00	386.080
PAL	2009	07	03	06	45	00	386.280
PAL	2009	07	03	06	45	00	386.350
PAL	2009	07	10	06	25	00	378.940
PAL	2009	07	10	06	25	00	379.060
PAL	2009	07	17	07	10	00	383.900
PAL	2009	07	24	07	20	00	379.570
PAL	2009	07	24	07	20	00	379.670
PAL	2009	07	31	14	25	00	375.730
PAL	2009	07	31	14	25	00	375.820
PAL	2009	08	07	07	40	00	372.540
PAL	2009	08	07	07	40	00	372.390
PAL	2009	08	14	06	40	00	375.990
PAL	2009	08	14	06	40	00	375.530
PAL	2009	08	21	06	40	00	379.930
PAL	2009	08	21	06	40	00	380.280
PAL	2009	08	28	08	27	00	380.140
PAL	2009	08	28	08	27	00	379.980
PAL	2009	09	04	06	30	00	382.580
PAL	2009	09	04	06	30	00	382.530
PAL	2009	09	11	07	29	00	381.690
PAL	2009	09	11	07	29	00	381.320
PAL	2009	09	18	06	10	00	380.470
PAL	2009	09	18	06	10	00	380.320
PAL	2009	09	25	09	47	00	380.440
PAL	2009	09	25	09	47	00	380.480
PAL	2009	10	02	06	47	00	384.180
PAL	2009	10	02	06	47	00	384.130
PAL	2009	10	09	06	26	00	385.440
PAL	2009	10	09	06	26	00	385.450
PAL	2009	10	20	06	00	00	392.870
PAL	2009	10	20	06	00	00	392.830
PAL	2009	10	23	06	55	00	389.040
PAL	2009	10	23	06	55	00	389.000
PAL	2009	10	30	06	15	00	386.090
PAL	2009	10	30	06	15	00	385.880
PAL	2009	11	06	13	30	00	396.420
PAL	2009	11	06	13	30	00	396.360
PAL	2009	11	13	12	50	00	390.470
PAL	2009	11	13	12	50	00	390.480
PAL	2009	11	20	07	55	00	405.160
PAL	2009	11	20	07	55	00	405.260
PAL	2009	11	27	08	00	00	396.340
PAL	2009	11	27	08	00	00	395.940
PAL	2009	12	04	08	45	00	395.150
