sample_site_code sample_year sample_month sample_day sample_hour sample_minute sample_seconds analysis_value
PAL 2005 9 30 8 42 0 378.64
PAL 2005 10 7 10 39 0 379.67
PAL 2005 10 7 10 39 0 379.62
PAL 2005 10 15 7 35 0 375.92
PAL 2005 10 15 7 35 0 375.78
PAL 2005 10 24 11 0 0 378.53
PAL 2005 10 24 11 0 0 378.59
PAL 2005 10 27 7 50 0 379.15
PAL 2005 10 27 7 50 0 379.06
PAL 2005 11 4 9 48 0 391.66
PAL 2005 11 4 9 48 0 391.67
PAL 2005 11 12 10 20 0 382.77
PAL 2005 11 12 10 20 0 382.78
PAL 2005 11 19 9 23 0 388.85
PAL 2005 11 19 9 23 0 388.87
PAL 2005 11 28 11 17 0 391.81
PAL 2005 11 28 11 17 0 391.77
PAL 2005 12 2 0 0 0 385.33
PAL 2005 12 2 0 0 0 385.29
PAL 2005 12 9 8 33 0 386.52
PAL 2005 12 9 8 33 0 386.53
PAL 2005 12 16 11 2 0 391.27
PAL 2005 12 16 11 2 0 391.26
PAL 2005 12 23 8 45 0 391.59
PAL 2005 12 23 8 45 0 391.62
PAL 2005 12 30 11 15 0 389.1
PAL 2005 12 30 11 15 0 388.92
PAL 2006 1 20 8 20 0 386.07
PAL 2006 1 20 8 20 0 386.08
PAL 2006 1 27 11 13 0 385.1
PAL 2006 1 27 11 13 0 385.09
PAL 2006 2 3 7 26 0 395.49
PAL 2006 2 3 7 26 0 395.48
PAL 2006 2 10 7 54 0 385.83
PAL 2006 2 10 7 54 0 385.85
PAL 2006 2 17 7 20 0 390.61
PAL 2006 2 17 7 20 0 390.55
PAL 2006 2 24 9 20 0 386.06
PAL 2006 2 24 9 20 0 386.12
PAL 2006 3 24 11 1 0 389.28
PAL 2006 3 24 11 1 0 389.04
PAL 2006 3 31 7 51 0 392.08
PAL 2006 3 31 7 51 0 392.02
PAL 2006 4 7 10 0 0 391.77
PAL 2006 4 7 10 0 0 391.75
PAL 2006 4 13 7 55 0 392.33
PAL 2006 4 13 7 55 0 392.43
PAL 2006 4 21 6 0 0 389.03
PAL 2006 4 21 6 0 0 389.1
PAL 2006 5 5 10 42 0 385.89
PAL 2006 5 5 10 42 0 385.92
PAL 2006 5 12 11 37 0 385.09
PAL 2006 5 12 11 37 0 385.08
PAL 2006 5 19 6 10 0 385.82
PAL 2006 5 19 6 10 0 385.86
PAL 2006 7 7 6 22 0 376.34
PAL 2006 7 7 6 22 0 376.28
PAL 2006 7 14 9 2 0 375.98
PAL 2006 7 14 9 2 0 376.1
PAL 2006 7 21 8 6 0 375.27
PAL 2006 7 21 8 6 0 375.66
PAL 2006 7 28 6 51 0 372.05
PAL 2006 7 28 6 51 0 372.13
PAL 2006 8 4 7 24 0 370.32
PAL 2006 8 4 7 24 0 370.33
PAL 2006 8 11 14 35 0 370.79
PAL 2006 8 11 14 35 0 370.8
PAL 2006 8 18 11 7 0 378.33
PAL 2006 8 18 11 7 0 378.26
PAL 2006 8 25 4 10 0 374.43
PAL 2006 8 25 4 10 0 374.46
PAL 2006 9 1 7 37 0 373.48
PAL 2006 9 1 7 37 0 373.45
PAL 2006 9 8 9 30 0 380.05
PAL 2006 9 8 9 30 0 379.94
PAL 2006 9 15 5 40 0 374.66
PAL 2006 9 15 5 40 0 374.66
PAL 2006 9 21 9 55 0 375.59
PAL 2006 9 21 9 55 0 375.46
PAL 2006 9 29 5 45 0 379.56
PAL 2006 9 29 5 45 0 379.42
PAL 2006 10 6 10 45 0 380.56
PAL 2006 10 6 10 45 0 380.63
PAL 2006 10 13 6 49 0 381.85
PAL 2006 10 13 6 49 0 381.65
PAL 2006 10 20 11 40 0 382.9
PAL 2006 10 20 11 40 0 382.96
PAL 2006 10 27 5 37 0 387.17
PAL 2006 10 27 5 37 0 387.16
PAL 2006 11 3 10 10 0 382.68
PAL 2006 11 3 10 10 0 382.51
PAL 2006 11 10 10 41 0 383.48
PAL 2006 11 10 10 41 0 383.67
PAL 2006 11 18 11 17 0 394.66
PAL 2006 11 18 11 17 0 394.72
PAL 2006 11 24 8 10 0 389.83
PAL 2006 11 24 8 10 0 389.84
PAL 2006 12 1 9 55 0 387.83
PAL 2006 12 1 9 55 0 387.85
PAL 2006 12 8 9 0 0 394.39
PAL 2006 12 8 9 0 0 394.46
PAL 2006 12 15 13 52 0 386.94
PAL 2006 12 15 13 52 0 386.94
PAL 2006 12 22 7 33 0 387.5
PAL 2006 12 22 7 33 0 387.49
PAL 2006 12 29 7 21 0 387.52
PAL 2006 12 29 7 21 0 387.7
PAL 2007 1 5 7 55 0 394.53
PAL 2007 1 5 7 55 0 394.61
PAL 2007 1 12 8 20 0 387.58
PAL 2007 1 12 8 20 0 387.62
PAL 2007 1 19 10 43 0 389.45
PAL 2007 1 19 10 43 0 389.47
PAL 2007 1 26 9 15 0 387.82
PAL 2007 1 26 9 15 0 387.77
PAL 2007 2 2 10 40 0 395.18
PAL 2007 2 2 10 40 0 395.17
PAL 2007 2 9 9 7 0 392.76
PAL 2007 2 9 9 7 0 392.75
PAL 2007 2 16 11 11 0 394.27
PAL 2007 2 16 11 11 0 394.25
PAL 2007 2 23 11 22 0 389.77
PAL 2007 2 23 11 22 0 389.79
PAL 2007 3 2 8 48 0 397.01
PAL 2007 3 2 8 48 0 396.98
PAL 2007 3 9 8 0 0 394.55
PAL 2007 3 9 8 0 0 394.42
PAL 2007 3 16 7 36 0 388.62
PAL 2007 3 16 7 36 0 388.74
PAL 2007 3 23 7 12 0 390.09
PAL 2007 3 23 7 12 0 389.57
PAL 2007 3 30 10 10 0 388.75
PAL 2007 3 30 10 10 0 388.79
PAL 2007 4 5 11 30 0 389.49
PAL 2007 4 5 11 30 0 389.44
PAL 2007 4 13 10 36 0 390.92
PAL 2007 4 13 10 36 0 390.93
PAL 2007 4 20 6 52 0 389.41
PAL 2007 4 20 6 52 0 389.26
PAL 2007 4 27 8 41 0 388.93
PAL 2007 4 27 8 41 0 388.95
PAL 2007 5 4 6 29 0 389.76
PAL 2007 5 4 6 29 0 389.98
PAL 2007 5 11 10 34 0 389.43
PAL 2007 5 11 10 34 0 389.4
PAL 2007 5 18 10 11 0 387.34
PAL 2007 5 18 10 11 0 387.27
PAL 2007 5 25 7 19 0 387.91
PAL 2007 5 25 7 19 0 387.96
PAL 2007 6 1 10 55 0 386.41
PAL 2007 6 1 10 55 0 386.39
PAL 2007 6 8 6 22 0 384.48
PAL 2007 6 8 6 22 0 384.65
PAL 2007 6 15 10 27 0 381.68
PAL 2007 6 21 9 30 0 383.54
PAL 2007 6 29 6 25 0 382.63
PAL 2007 6 29 6 25 0 382.75
PAL 2007 7 9 11 17 0 377.26
PAL 2007 7 9 11 17 0 377.31
PAL 2007 7 20 10 7 0 375.64
PAL 2007 7 20 10 7 0 375.69
PAL 2007 7 27 9 4 0 374.64
PAL 2007 7 27 9 4 0 374.56
PAL 2007 8 3 7 29 0 375.48
PAL 2007 8 3 7 29 0 375.69
PAL 2007 8 10 8 4 0 373.06
PAL 2007 8 10 8 4 0 372.93
PAL 2007 8 20 10 34 0 373.72
PAL 2007 8 20 10 34 0 373.86
PAL 2007 8 24 7 12 0 375.06
PAL 2007 8 24 7 12 0 375.13
PAL 2007 8 31 9 50 0 371.29
PAL 2007 8 31 9 50 0 371.5
PAL 2007 9 7 7 50 0 372.38
PAL 2007 9 7 7 50 0 372.43
PAL 2007 9 14 7 1 0 376.79
PAL 2007 9 14 7 1 0 376.75
PAL 2007 9 21 7 10 0 380.41
PAL 2007 9 21 7 10 0 380.42
PAL 2007 9 28 7 14 0 383.26
PAL 2007 9 28 7 14 0 383.3
PAL 2007 10 5 8 50 0 378.69
PAL 2007 10 5 8 50 0 378.65
PAL 2007 10 12 9 10 0 379.6
PAL 2007 10 12 9 10 0 379.56
PAL 2007 10 18 8 0 0 384.48
PAL 2007 10 18 8 0 0 384.51
PAL 2007 10 26 10 39 0 388.12
PAL 2007 10 26 10 39 0 388.11
PAL 2007 11 2 12 0 0 384.88
PAL 2007 11 2 12 0 0 384.98
PAL 2007 11 9 13 20 0 388.73
PAL 2007 11 9 13 20 0 388.7
PAL 2007 11 16 10 15 0 391.89
PAL 2007 11 16 10 15 0 391.89
PAL 2007 11 30 10 15 0 394.47
PAL 2007 11 30 10 15 0 394.47
PAL 2007 12 7 12 0 0 390.99
PAL 2007 12 7 12 0 0 391.15
PAL 2007 12 17 11 30 0 391.56
PAL 2007 12 17 11 30 0 391.55
PAL 2007 12 21 8 50 0 392.46
PAL 2007 12 21 8 50 0 392.45
PAL 2007 12 27 11 30 0 396.63
PAL 2007 12 27 11 30 0 396.9
PAL 2008 1 4 8 16 0 392.79
PAL 2008 1 4 8 16 0 392.76
PAL 2008 1 11 10 5 0 393
PAL 2008 1 11 10 5 0 392.96
PAL 2008 1 18 8 56 0 388.88
PAL 2008 1 18 8 56 0 388.79
PAL 2008 1 28 11 5 0 391.34
PAL 2008 1 28 11 5 0 391.28
PAL 2008 2 1 9 45 0 393.65
PAL 2008 2 1 9 45 0 393.56
PAL 2008 2 8 7 15 0 396.59
PAL 2008 2 8 7 15 0 396.57
PAL 2008 2 15 9 7 0 390.55
PAL 2008 2 15 9 7 0 390.66
PAL 2008 2 22 8 10 0 392.19
PAL 2008 2 22 8 10 0 392.11
PAL 2008 2 29 10 40 0 395.94
PAL 2008 2 29 10 40 0 396.01
PAL 2008 3 7 12 22 0 394.54
PAL 2008 3 7 12 22 0 394.68
PAL 2008 3 14 8 0 0 397.72
PAL 2008 3 14 8 0 0 397.77
PAL 2008 4 4 10 50 0 353.36
PAL 2008 4 4 10 50 0 394.37
PAL 2008 4 11 12 0 0 394.57
PAL 2008 4 11 12 0 0 394.41
PAL 2008 4 18 6 45 0 392.49
PAL 2008 4 18 6 45 0 392.48
PAL 2008 4 25 8 0 0 392.46
PAL 2008 4 25 8 0 0 392.36
PAL 2008 5 2 6 0 0 390.31
PAL 2008 5 2 6 0 0 390.12
PAL 2008 5 9 8 45 0 391.23
PAL 2008 5 9 8 45 0 390.55
PAL 2008 5 16 8 40 0 392.69
PAL 2008 5 16 8 40 0 392.68
PAL 2008 5 23 7 40 0 391.59
PAL 2008 5 23 7 40 0 391.59
PAL 2008 5 30 8 34 0 387.6
PAL 2008 5 30 8 34 0 387.66
PAL 2008 6 6 7 57 0 388.9
PAL 2008 6 6 7 57 0 389.05
PAL 2008 6 12 16 45 0 388.39
PAL 2008 6 12 16 45 0 388.39
PAL 2008 6 19 9 30 0 386.95
PAL 2008 6 19 9 30 0 386.95
PAL 2008 6 27 7 45 0 382.54
PAL 2008 6 27 7 45 0 382.4
PAL 2008 7 4 8 15 0 382.73
PAL 2008 7 4 8 15 0 382.69
PAL 2008 7 11 7 15 0 378.71
PAL 2008 7 11 7 15 0 378.7
PAL 2008 7 18 8 26 0 378.49
PAL 2008 7 18 8 26 0 378.42
PAL 2008 7 25 8 27 0 381.77
PAL 2008 7 25 8 27 0 381.73
PAL 2008 8 1 5 27 0 379.75
PAL 2008 8 1 5 27 0 379.68
PAL 2008 8 8 9 10 0 372.95
PAL 2008 8 8 9 10 0 372.9
PAL 2008 8 22 7 27 0 377.34
PAL 2008 8 22 7 27 0 377.4
PAL 2008 8 29 8 35 0 373.98
PAL 2008 8 29 8 35 0 373.99
PAL 2008 9 5 9 30 0 377.11
PAL 2008 9 5 9 30 0 376.9
PAL 2008 9 12 8 25 0 376.59
PAL 2008 9 12 8 25 0 376.49
PAL 2008 9 19 8 35 0 381.87
PAL 2008 9 19 8 35 0 381.84
PAL 2008 9 25 11 45 0 379.15
PAL 2008 9 25 11 45 0 379.24
PAL 2008 10 3 6 30 0 381.83
PAL 2008 10 3 6 30 0 381.61
PAL 2008 10 10 7 3 0 384.98
PAL 2008 10 10 7 3 0 384.77
PAL 2008 10 17 5 0 0 390.61
PAL 2008 10 17 5 0 0 390.48
PAL 2008 10 24 5 45 0 385.7
PAL 2008 10 24 5 45 0 385.94
PAL 2008 10 31 6 40 0 386.2
PAL 2008 10 31 6 40 0 386.22
PAL 2008 11 17 11 15 0 387.67
PAL 2008 11 17 11 15 0 387.63
PAL 2008 11 25 13 0 0 389.85
PAL 2008 11 25 13 0 0 389.85
PAL 2008 11 28 8 20 0 396.51
PAL 2008 11 28 8 20 0 396.48
PAL 2008 12 5 6 45 0 399.66
PAL 2008 12 5 6 45 0 399.56
PAL 2008 12 12 7 55 0 397.18
PAL 2008 12 12 7 55 0 397.23
PAL 2008 12 19 11 45 0 392.37
PAL 2008 12 19 11 45 0 392.51
PAL 2009 1 2 12 30 0 393.11
PAL 2009 1 2 12 30 0 392.96
PAL 2009 1 9 8 28 0 390.8
PAL 2009 1 9 8 28 0 390.72
PAL 2009 1 16 7 0 0 391.67
PAL 2009 1 16 7 0 0 391.75
PAL 2009 1 23 8 43 0 395.64
PAL 2009 1 23 8 43 0 395.68
PAL 2009 1 30 7 50 0 404.33
PAL 2009 1 30 7 50 0 404.29
PAL 2009 2 6 7 20 0 393.95
PAL 2009 2 6 7 20 0 393.8
PAL 2009 2 13 10 55 0 394.02
PAL 2009 2 13 10 55 0 394.43
PAL 2009 2 20 7 30 0 401.55
PAL 2009 2 20 7 30 0 401.6
PAL 2009 3 3 9 5 0 394.06
PAL 2009 3 3 9 5 0 386.29
PAL 2009 3 6 8 55 0 395.24
PAL 2009 3 6 8 55 0 395.13
PAL 2009 3 13 10 40 0 397.42
PAL 2009 3 13 10 40 0 397.42
PAL 2009 3 20 7 47 0 392.27
PAL 2009 3 20 7 47 0 392.28
PAL 2009 3 27 6 45 0 394.26
PAL 2009 3 27 6 45 0 394.28
PAL 2009 4 3 9 35 0 392.92
PAL 2009 4 3 9 35 0 392.82
PAL 2009 4 27 10 35 0 393.84
PAL 2009 4 27 10 35 0 393.85
PAL 2009 4 30 7 55 0 394.26
PAL 2009 4 30 7 55 0 394.26
PAL 2009 5 8 9 2 0 392.29
PAL 2009 5 8 9 2 0 392.24
PAL 2009 5 15 9 25 0 391.06
PAL 2009 5 15 9 25 0 391.35
PAL 2009 5 22 6 30 0 393.19
PAL 2009 5 22 6 30 0 393.3
PAL 2009 5 29 11 20 0 390.87
PAL 2009 5 29 11 20 0 390.76
PAL 2009 6 5 10 19 0 392.02
PAL 2009 6 5 10 19 0 391.98
PAL 2009 6 12 7 14 0 389.76
PAL 2009 6 12 7 14 0 389.73
PAL 2009 6 18 11 12 0 388.74
PAL 2009 6 18 11 12 0 388.69
PAL 2009 6 26 7 27 0 385.98
PAL 2009 6 26 7 27 0 386.08
PAL 2009 7 3 6 45 0 386.28
PAL 2009 7 3 6 45 0 386.35
PAL 2009 7 10 6 25 0 378.94
PAL 2009 7 10 6 25 0 379.06
PAL 2009 7 17 7 10 0 383.9
PAL 2009 7 24 7 20 0 379.57
PAL 2009 7 24 7 20 0 379.67
PAL 2009 7 31 14 25 0 375.73
PAL 2009 7 31 14 25 0 375.82
PAL 2009 8 7 7 40 0 372.54
PAL 2009 8 7 7 40 0 372.39
PAL 2009 8 14 6 40 0 375.99
PAL 2009 8 14 6 40 0 375.53
PAL 2009 8 21 6 40 0 379.93
PAL 2009 8 21 6 40 0 380.28
PAL 2009 8 28 8 27 0 380.14
PAL 2009 8 28 8 27 0 379.98
PAL 2009 9 4 6 30 0 382.58
PAL 2009 9 4 6 30 0 382.53
PAL 2009 9 11 7 29 0 381.69
PAL 2009 9 11 7 29 0 381.32
PAL 2009 9 18 6 10 0 380.47
PAL 2009 9 18 6 10 0 380.32
PAL 2009 9 25 9 47 0 380.44
PAL 2009 9 25 9 47 0 380.48
PAL 2009 10 2 6 47 0 384.18
PAL 2009 10 2 6 47 0 384.13
PAL 2009 10 9 6 26 0 385.44
PAL 2009 10 9 6 26 0 385.45
PAL 2009 10 20 6 0 0 392.87
PAL 2009 10 20 6 0 0 392.83
PAL 2009 10 23 6 55 0 389.04
PAL 2009 10 23 6 55 0 389
PAL 2009 10 30 6 15 0 386.09
PAL 2009 10 30 6 15 0 385.88
PAL 2009 11 6 13 30 0 396.42
PAL 2009 11 6 13 30 0 396.36
PAL 2009 11 13 12 50 0 390.47
PAL 2009 11 13 12 50 0 390.48
PAL 2009 11 20 7 55 0 405.16
PAL 2009 11 20 7 55 0 405.26
PAL 2009 11 27 8 0 0 396.34
PAL 2009 11 27 8 0 0 395.94
PAL 2009 12 4 8 45 0 395.15
PAL 2009 12 4 8 45 0 395.67
