sample_site_code	sample_year	sample_month	sample_day	sample_hour	sample_minute	sample_seconds	analysis_value
CPT	2011	12	8	10	45	0	391.22
CPT	2011	12	15	10	3	0	389.85
CPT	2011	12	15	10	3	0	389.68
CPT	2011	12	19	9	11	0	388.89
CPT	2011	12	19	9	11	0	388.99
CPT	2011	12	29	6	45	0	391.24
CPT	2011	12	29	6	45	0	391.48
CPT	2012	1	12	8	37	0	389.69
CPT	2012	1	12	8	37	0	389.8
CPT	2012	1	23	10	31	0	390.74
CPT	2012	1	23	10	31	0	390.8
CPT	2012	2	2	10	0	0	389.22
CPT	2012	2	2	10	0	0	389.26
CPT	2012	2	20	11	50	0	389.24
CPT	2012	2	20	11	50	0	389.26
CPT	2012	3	1	11	27	0	390.5
CPT	2012	3	1	11	27	0	390.58
CPT	2012	3	5	9	51	0	390.58
CPT	2012	3	5	9	51	0	390.62
CPT	2012	3	15	9	30	0	391.23
CPT	2012	3	15	9	30	0	391.58
CPT	2012	3	27	11	17	0	391.32
CPT	2012	3	27	11	17	0	391.44
CPT	2012	4	19	15	2	0	390.91
CPT	2012	4	19	15	2	0	391.06
CPT	2012	4	23	10	35	0	390.28
CPT	2012	4	23	10	35	0	390.23
CPT	2012	5	14	10	15	0	390.17
CPT	2012	5	14	10	15	0	390.12
CPT	2012	6	7	10	50	0	390.99
CPT	2012	6	7	10	50	0	390.96
CPT	2012	6	25	9	29	0	391.15
CPT	2012	6	25	9	29	0	391.12
CPT	2012	7	9	9	42	0	391.72
CPT	2012	7	9	9	42	0	391.75
CPT	2012	7	17	10	47	0	391.27
CPT	2012	7	17	10	47	0	391.22
CPT	2012	7	26	9	3	0	391.26
CPT	2012	7	26	9	3	0	391.24
CPT	2012	7	31	8	0	0	391.4
CPT	2012	7	31	8	0	0	391.38
CPT	2012	8	6	8	48	0	391.89
CPT	2012	8	6	8	48	0	392.1
CPT	2012	8	16	9	55	0	391.2
CPT	2012	8	16	9	55	0	392.88
CPT	2012	8	27	9	55	0	392.94
CPT	2012	8	27	9	55	0	393.25
CPT	2012	9	13	9	50	0	392.09
CPT	2012	9	13	9	50	0	392.06
CPT	2012	9	20	11	15	0	390.95
CPT	2012	9	20	11	15	0	390.75
CPT	2012	9	29	9	30	0	390.44
CPT	2012	9	29	9	30	0	390.89
CPT	2012	10	1	9	29	0	390.8
CPT	2012	10	1	9	29	0	390.81
CPT	2012	10	8	9	28	0	390.85
CPT	2012	10	8	9	28	0	390.88
CPT	2012	10	15	9	15	0	391
CPT	2012	10	15	9	15	0	391.18
CPT	2012	11	1	10	35	0	390.74
CPT	2012	11	1	10	35	0	390.66
CPT	2012	11	5	9	15	0	388.99
CPT	2012	11	5	9	15	0	389.3
CPT	2012	11	19	9	45	0	391.19
CPT	2012	11	19	9	45	0	391.24
CPT	2012	11	29	9	15	0	390.93
CPT	2012	11	29	9	15	0	391.07
CPT	2012	12	10	9	23	0	390.85
CPT	2012	12	10	9	23	0	390.8
CPT	2012	12	20	6	40	0	391.58
CPT	2012	12	20	6	40	0	391.6
CPT	2013	1	10	9	40	0	390.8
CPT	2013	1	10	9	40	0	390.84
CPT	2013	1	24	9	20	0	392.58
CPT	2013	1	24	9	20	0	392.47
CPT	2013	1	31	10	2	0	391.98
CPT	2013	1	31	10	2	0	391.94
CPT	2013	2	11	9	30	0	391.98
CPT	2013	2	11	9	30	0	392.12
CPT	2013	2	14	9	0	0	391.4
CPT	2013	2	14	9	0	0	391.4
CPT	2013	2	28	8	40	0	391.21
CPT	2013	2	28	8	40	0	391.33
CPT	2013	3	7	8	50	0	391.56
CPT	2013	3	7	8	50	0	391.34
CPT	2013	3	13	9	40	0	391.3
CPT	2013	3	13	9	40	0	391.35
CPT	2013	3	18	10	48	0	391.97
CPT	2013	3	18	10	48	0	391.85
CPT	2013	3	22	9	11	0	391.78
CPT	2013	3	22	9	11	0	391.67
CPT	2013	4	3	8	15	0	393.83
CPT	2013	4	3	8	15	0	394.42
CPT	2013	4	8	8	40	0	391.74
CPT	2013	4	8	8	40	0	391.71
CPT	2013	4	29	8	3	0	392.67
CPT	2013	4	29	8	3	0	392.62
CPT	2013	5	9	9	5	0	392.18
CPT	2013	5	9	9	5	0	392.17
CPT	2013	5	27	8	40	0	391.72
CPT	2013	5	27	8	40	0	391.84
CPT	2013	6	3	8	54	0	392.44
CPT	2013	6	3	8	54	0	392.43
CPT	2013	6	7	8	23	0	392.99
CPT	2013	6	7	8	23	0	394.26
CPT	2013	6	13	8	50	0	392.74
CPT	2013	6	13	8	50	0	392.67
CPT	2013	6	26	9	8	0	392.85
CPT	2013	6	26	9	8	0	392.72
CPT	2013	7	9	10	16	0	-999.99
CPT	2013	7	9	10	16	0	393.34
CPT	2013	7	9	10	16	0	54.82
CPT	2013	7	9	10	16	0	393.2
CPT	2013	7	22	9	26	0	393.5
CPT	2013	7	22	9	26	0	393.57
CPT	2013	7	29	9	46	0	393.43
CPT	2013	7	29	9	46	0	393.13
CPT	2013	8	6	9	20	0	393.09
CPT	2013	8	6	9	20	0	393.5
CPT	2013	8	12	9	20	0	393.62
CPT	2013	8	12	9	20	0	393.66
CPT	2013	8	29	9	18	0	393.92
CPT	2013	8	29	9	18	0	393.74
CPT	2013	9	9	9	23	0	392.43
CPT	2013	9	9	9	23	0	392.41
CPT	2013	9	12	8	40	0	393.8
CPT	2013	9	12	8	40	0	394.09
CPT	2013	9	19	9	11	0	394.19
CPT	2013	9	19	9	11	0	394.26
CPT	2013	9	23	9	6	0	393.87
CPT	2013	9	23	9	6	0	393.67
CPT	2013	10	4	9	45	0	393.04
CPT	2013	10	4	9	45	0	393.09
CPT	2013	10	7	9	15	0	393.57
CPT	2013	10	7	9	15	0	393.57
CPT	2013	10	14	9	57	0	393.74
CPT	2013	10	14	9	57	0	394
CPT	2013	10	21	9	45	0	393.45
CPT	2013	10	21	9	45	0	392.93
CPT	2013	10	31	8	15	0	393.74
CPT	2013	10	31	8	15	0	393.97
CPT	2013	11	8	9	50	0	393.65
CPT	2013	11	8	9	50	0	393.17
CPT	2013	11	14	10	10	0	393.59
CPT	2013	11	14	10	10	0	393.82
CPT	2013	11	21	8	30	0	393.74
CPT	2013	11	21	9	48	0	393.38
CPT	2013	11	21	9	48	0	393.41
CPT	2013	11	28	9	10	0	394
CPT	2013	11	28	9	10	0	393.9
CPT	2013	12	5	9	35	0	393.65
CPT	2013	12	5	9	35	0	393.53
CPT	2013	12	17	8	50	0	393.45
CPT	2013	12	17	8	50	0	393.37
CPT	2013	12	19	9	40	0	393.48
CPT	2013	12	19	9	40	0	393.21
CPT	2013	12	24	8	35	0	394.16
CPT	2013	12	24	8	35	0	394.29
CPT	2014	1	7	9	30	0	393.5
CPT	2014	1	7	9	30	0	393.26
CPT	2014	1	9	8	45	0	394.06
CPT	2014	1	9	8	45	0	394.25
CPT	2014	1	13	10	0	0	392.78
CPT	2014	1	13	10	0	0	392.81
CPT	2014	1	16	9	25	0	393.95
CPT	2014	1	16	9	25	0	394.02
CPT	2014	1	20	8	40	0	394.3
CPT	2014	1	20	8	40	0	394.3
CPT	2014	1	30	10	15	0	393.52
CPT	2014	1	30	10	15	0	393.55
CPT	2014	2	10	8	36	0	393.38
CPT	2014	2	10	8	36	0	393.35
CPT	2014	2	20	9	12	0	393.5
CPT	2014	2	20	9	12	0	393.42
CPT	2014	2	24	9	45	0	393.11
CPT	2014	2	24	9	45	0	393.46
CPT	2014	3	3	8	50	0	393.87
CPT	2014	3	3	8	50	0	394.21
CPT	2014	3	7	8	35	0	394.55
CPT	2014	3	7	8	35	0	394.51
CPT	2014	3	11	9	35	0	393.3
CPT	2014	3	11	9	35	0	393.23
CPT	2014	3	17	8	53	0	394.39
CPT	2014	3	17	8	53	0	394.44
CPT	2014	3	24	9	40	0	394.54
CPT	2014	3	24	9	40	0	395.54
CPT	2014	4	1	9	17	0	393.75
CPT	2014	4	1	9	17	0	393.78
CPT	2014	4	3	8	40	0	394.33
CPT	2014	4	3	8	40	0	394.38
CPT	2014	4	17	9	5	0	392.64
CPT	2014	4	17	9	5	0	392.74
CPT	2014	5	5	9	35	0	393.86
CPT	2014	5	5	9	35	0	394.06
CPT	2014	5	22	9	20	0	394.86
CPT	2014	5	26	10	24	0	394.12
CPT	2014	6	2	10	5	0	394.03
CPT	2014	6	2	10	5	0	394.02
CPT	2014	6	5	8	35	0	394.31
CPT	2014	6	5	8	35	0	394.47
CPT	2014	6	9	9	15	0	394.41
CPT	2014	6	9	9	15	0	394.38
CPT	2014	6	19	9	18	0	394.33
CPT	2014	6	19	9	18	0	394.36
CPT	2014	6	26	8	25	0	394.93
CPT	2014	6	26	8	25	0	394.96
CPT	2014	8	5	8	53	0	395.38
CPT	2014	8	5	8	53	0	395.3
CPT	2014	8	20	9	55	0	395.19
CPT	2014	8	20	9	55	0	395.27
CPT	2014	8	21	9	5	0	395.22
CPT	2014	8	21	9	5	0	395.11
CPT	2014	8	26	8	50	0	402.81
CPT	2014	8	26	8	50	0	402.82
CPT	2014	8	28	9	0	0	395.55
CPT	2014	8	28	9	0	0	395.58
CPT	2014	9	8	10	10	0	396.05
CPT	2014	9	8	10	10	0	395.99
CPT	2014	9	11	9	42	0	394.58
CPT	2014	9	11	9	42	0	394.42
CPT	2014	9	17	11	36	0	395.46
CPT	2014	9	17	11	36	0	395.55
CPT	2014	9	19	10	52	0	395.26
CPT	2014	9	19	10	52	0	395.23
CPT	2014	9	25	8	26	0	395.72
CPT	2014	9	25	8	26	0	395.71
CPT	2014	10	9	9	38	0	395.57
CPT	2014	10	9	9	38	0	395.5
CPT	2014	10	13	9	21	0	395.1
CPT	2014	10	13	9	21	0	395.02
CPT	2014	10	30	8	55	0	395.8
CPT	2014	10	30	8	55	0	395.74
CPT	2014	11	10	9	15	0	395.25
CPT	2014	11	10	9	15	0	395.23
CPT	2014	11	13	8	45	0	395.3
CPT	2014	11	13	8	45	0	395.63
CPT	2014	11	27	9	10	0	396.18
CPT	2014	11	27	9	10	0	396.01
CPT	2014	12	1	9	48	0	396.39
CPT	2014	12	1	9	48	0	396.45
CPT	2014	12	10	9	0	0	396.05
CPT	2014	12	10	9	0	0	395.92
CPT	2014	12	12	8	55	0	395.56
CPT	2014	12	12	8	55	0	395.44
CPT	2014	12	31	7	53	0	395.79
CPT	2014	12	31	7	53	0	395.78
CPT	2015	1	19	9	40	0	395.32
CPT	2015	1	19	9	40	0	395.29
CPT	2015	1	26	9	20	0	396.08
CPT	2015	1	26	9	20	0	396.21
CPT	2015	2	5	9	35	0	395.43
CPT	2015	2	5	9	35	0	395.38
CPT	2015	3	5	8	55	0	395.65
CPT	2015	3	5	8	55	0	395.5
CPT	2015	3	16	8	57	0	395.96
CPT	2015	3	16	8	57	0	396.03
CPT	2015	3	26	9	5	0	396.24
CPT	2015	3	26	9	5	0	396.47
CPT	2015	4	2	9	11	0	395.98
CPT	2015	4	2	9	11	0	395.92
CPT	2015	4	16	8	40	0	396.13
CPT	2015	4	16	8	40	0	396.05
CPT	2015	4	23	10	55	0	396.64
CPT	2015	4	23	10	55	0	396.78
CPT	2015	4	29	10	8	0	396.74
CPT	2015	4	29	10	8	0	396.74
CPT	2015	5	26	9	14	0	397.51
CPT	2015	5	26	9	14	0	397.53
CPT	2015	6	1	8	40	0	397.7
CPT	2015	6	1	8	40	0	397.75
CPT	2015	6	23	9	13	0	396.97
CPT	2015	6	23	9	13	0	396.94
CPT	2015	7	9	11	27	0	397.02
CPT	2015	7	9	11	27	0	396.98
CPT	2015	7	27	11	13	0	397.94
CPT	2015	7	27	11	13	0	397.93
CPT	2015	7	30	11	5	0	397.59
CPT	2015	7	30	11	5	0	397.67
CPT	2015	8	13	9	25	0	397.87
CPT	2015	8	13	9	25	0	397.91
CPT	2015	8	31	10	54	0	398.21
CPT	2015	8	31	10	54	0	398.24
CPT	2015	9	30	9	36	0	398.03
CPT	2015	9	30	9	36	0	398.08
CPT	2015	10	2	10	35	0	397.32
CPT	2015	10	2	10	35	0	397.67
CPT	2015	10	6	11	30	0	398.01
CPT	2015	10	6	13	30	0	398.07
CPT	2015	10	12	10	55	0	398.52
CPT	2015	10	12	10	55	0	398.41
CPT	2015	11	9	8	50	0	398.73
CPT	2015	11	9	8	50	0	398.77
CPT	2015	11	12	9	41	0	398.36
CPT	2015	11	12	9	41	0	398.38
CPT	2015	12	9	8	15	0	398.09
CPT	2015	12	9	8	15	0	398.21
CPT	2016	1	28	8	19	0	398.73
CPT	2016	1	28	8	19	0	398.59
CPT	2016	3	10	9	10	0	399.31
CPT	2016	3	10	9	10	0	399.52
CPT	2016	3	18	8	58	0	399.15
CPT	2016	3	18	8	58	0	399.09
CPT	2016	3	23	8	55	0	399.37
CPT	2016	3	23	8	55	0	399.46
CPT	2016	3	24	9	35	0	398.97
CPT	2016	3	24	9	35	0	398.9
CPT	2016	4	11	11	30	0	399.28
CPT	2016	4	11	11	30	0	399.27
CPT	2016	4	21	10	8	0	400.88
CPT	2016	4	21	10	8	0	400.77
CPT	2016	4	25	9	55	0	399.65
CPT	2016	4	25	9	55	0	399.59
CPT	2016	4	29	8	30	0	399.49
CPT	2016	5	19	8	20	0	399.86
CPT	2016	5	19	8	20	0	399.9
CPT	2016	6	27	8	55	0	400.32
CPT	2016	6	27	8	55	0	400.33
CPT	2016	7	18	8	50	0	400.02
CPT	2016	7	18	8	50	0	400.07
CPT	2016	7	20	10	15	0	402.1
CPT	2016	7	20	10	15	0	402.11
CPT	2016	7	21	8	55	0	402.68
CPT	2016	7	21	8	55	0	402.8
CPT	2016	8	15	9	30	0	401.57
CPT	2016	8	15	9	30	0	401.72
CPT	2016	8	25	9	30	0	401.18
CPT	2016	8	25	9	30	0	401.18
CPT	2016	9	2	9	40	0	401.08
CPT	2016	9	2	9	40	0	401.14
CPT	2016	9	30	9	15	0	401.26
CPT	2016	9	30	9	15	0	400.94
CPT	2016	10	10	9	25	0	401.13
CPT	2016	10	10	9	25	0	401.15
CPT	2016	10	11	9	0	0	401.5
CPT	2016	10	11	9	0	0	401.45
CPT	2016	10	21	8	50	0	400.32
CPT	2016	10	21	8	50	0	400.2
CPT	2016	10	28	8	55	0	401.28
CPT	2016	10	28	8	55	0	401.28
CPT	2016	11	4	9	15	0	400.8
CPT	2016	11	24	9	25	0	401.44
CPT	2016	11	24	9	25	0	401.46
CPT	2016	12	19	9	25	0	403.25
CPT	2016	12	19	9	25	0	403.12
CPT	2016	12	22	10	15	0	400.93
CPT	2016	12	22	10	15	0	400.9
CPT	2017	1	12	8	41	0	401.27
CPT	2017	1	12	8	41	0	401.44
CPT	2017	1	24	9	45	0	401.8
CPT	2017	1	24	9	45	0	401.75
CPT	2017	1	30	9	30	0	400.85
CPT	2017	1	30	9	30	0	400.98
CPT	2017	2	16	11	57	0	401.31
CPT	2017	2	16	11	57	0	401.47
CPT	2017	3	6	11	0	0	401.73
CPT	2017	3	6	11	0	0	401.93
CPT	2017	3	15	8	50	0	401.15
CPT	2017	3	15	8	50	0	401.22
CPT	2017	3	23	10	45	0	401.43
CPT	2017	3	23	10	45	0	401.34
CPT	2017	3	27	7	37	0	401.42
CPT	2017	3	27	7	37	0	401.65
CPT	2017	5	11	9	10	0	401.62
CPT	2017	5	11	9	10	0	401.7
CPT	2017	6	12	9	30	0	402.59
CPT	2017	6	12	9	30	0	402.55
CPT	2017	6	19	11	45	0	402.32
CPT	2017	6	19	11	45	0	402.33
CPT	2017	7	18	9	15	0	403.13
CPT	2017	7	18	9	15	0	403.2
CPT	2017	7	20	9	30	0	403.14
CPT	2017	7	20	9	30	0	403.26
CPT	2017	8	3	10	56	0	403.27
CPT	2017	8	3	10	56	0	403.17
CPT	2017	8	16	10	20	0	402.87
CPT	2017	8	16	10	20	0	402.77
CPT	2017	10	5	11	44	0	403.02
CPT	2017	10	5	11	44	0	402.91
CPT	2017	11	1	7	35	0	402.79
CPT	2017	11	1	7	35	0	402.68
CPT	2017	11	9	10	8	0	403.21
CPT	2017	11	9	10	8	0	403.14
CPT	2017	12	13	11	5	0	403.6
CPT	2017	12	13	11	5	0	403.49
